0.08988764,0.06944876,0.4,0.29209622,0.335793358,0.174468085,134,AGOWOL,N,0
0.08988764,0.06944876,0.4,0.29209622,0.335793358,0.174468085,135,AGOWUR,N,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,136,AGOXAL,OC(C(O)O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,137,AGOXAL02,OC(=O)C(=O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,138,AGOXAL03,OC(=O)C(=O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,139,AGOXAL04,OC(=O)C(=O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,140,AGSLFA,OS(CCS(O)(O)O)(O)O,0
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,141,AGSLFB,OS(CCCCS(O)(O)O)(O)O,0
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,142,AGULAQ,OC(=O)CN1C=C(O)CC(=C1)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,143,AGUMAR,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,144,AGUVEE,n1ncn(c1)n1cnnc1,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,145,AGUVOO,n1ncn(c1)n1cnnc1,1
0.179775281,0.139156139,0.694444444,0.144329897,0.701107011,0.167375887,146,AGUWEG01,N,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,147,AHAJUP,c1ncn(c1)Cn1cncc1,0
0.617977528,0.576291532,0.372222222,0.378006873,0.446494465,1,148,AHAKEA,Oc1cc(nc(c1)C(=O)O)C(=O)O,0
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,149,AHALEB,Oc1cc(nc(c1)C(=O)O)C(=O)O,0
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,150,AHALEB01,Oc1cc(nc(c1)C(=O)O)C(=O)O,0
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,151,AHALEB02,Oc1cc(nc(c1)C(=O)O)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,152,AHEBAS,O=C(N1CCC[C@H]1C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,153,AHEFAU,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,0
0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,154,AHEFAU01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,155,AHEMEG,OC(=O)c1ccncc1,0
0,0,0.272222222,0.347079038,0.348708487,0.184397163,156,AHEMOQ,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,0
0.719101124,0.683676298,0.6,0.378006873,0.335793358,0.146099291,157,AHEQAH,OC(=O)c1ccc(cc1)C,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,158,AHETAK,OC(=O)c1ccncc1,3
0.887640449,0.866592323,0.2,0.652920962,0.025830258,0.14751773,159,AHIJOQ,O[C@H]([C@H](C(=O)O)O)C(=O)O,0
0.887640449,0.866592323,0.2,0.652920962,0.025830258,0.14751773,160,AHIJOQ01,O[C@H]([C@H](C(=O)O)O)C(=O)O,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,161,AHIYOH,OC(=O)c1ccc(c2c1cccc2)C(=O)O,2
